CCSDS_OMM_VERS,COMMENT,CREATION_DATE,ORIGINATOR,OBJECT_NAME,OBJECT_ID,CENTER_NAME,REF_FRAME,TIME_SYSTEM,MEAN_ELEMENT_THEORY,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,OBJECT_TYPE,RCS_SIZE,COUNTRY_CODE,LAUNCH_DATE,SITE,DECAY_DATE,FILE,GP_ID,TLE_LINE0,TLE_LINE1,TLE_LINE2,NORAD_KEY,JCAT,DeepCat,Satcat,Piece,Active,Type,Name,LDate,Parent,Owner,State,SDate,ExpandedStatus,DDate,ODate,Period,Perigee,PF,Apogee,AF,Inc,IF,OpOrbit,SATCAT_KEY
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INTELSAT 26 (JCSAT 4),1997-007A,EARTH,TEME,UTC,SGP4,2026-05-06T02:38:57.936192,0.98908275,0.00117506,12.2173,29.8443,296.937,250.1552,0,U,24732,999,10663,0.00000000000000,-0.00000209,0.0000000000000,42551.358,1455.894,36223.223,36123.222,PAYLOAD,LARGE,ITSO,1997-02-17,AFETR,,5176958,322265214,0 INTELSAT 26 (JCSAT 4),1 24732U 97007A   26126.11039278 -.00000209  00000-0  00000-0 0  9991,2 24732  12.2173  29.8443 0011751 296.9370 250.1552  0.98908275106631,24732,S24732,-,24732,1997-007A,P,P,Intelsat IS-26,1997 Feb 17,S24733,SESINTU,US,1997 Feb 17 0211,In Earth orbit,-,2026 May  5 ,    1455.889 ,   36122, ,   36223, , 12.22 , ,GEO/ID,24732
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SUPERBIRD A,1989-041A,EARTH,TEME,UTC,SGP4,2026-05-06T02:26:25.730880,0.99745018,0.0004641,12.226,332.5999,71.9722,129.562,0,U,20040,999,13404,0.00000000000000,-0.00000142,0.0000000000000,42313.053,1443.681,35954.556,35915.281,PAYLOAD,LARGE,JPN,1989-06-05,FRGUI,,5177403,322303404,0 SUPERBIRD A,1 20040U 89041A   26126.10168670 -.00000142  00000-0  00000+0 0  9991,2 20040  12.2260 332.5999 0004641  71.9722 129.5620  0.99745018134044,20040,S20040,-,20040,1989-041A,P,P,Superbird A,1989 Jun  5,S20043,SKPJ,J,1989 Jun  6 2257,In Earth orbit,-,2026 May  5 ,    1443.678 ,   35915, ,   35954, , 12.23 , ,GEO/ID,20040
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,ASTRA 1D,1994-070A,EARTH,TEME,UTC,SGP4,2026-05-05T20:31:38.633664,0.98949498,0.00041707,12.2324,29.0392,105.2878,80.342,0,U,23331,999,11552,0.00000000000000,0.00000028,0.0000000000000,42539.539,1455.288,36179.146,36143.662,PAYLOAD,LARGE,SES,1994-11-01,FRGUI,,5176277,322215338,0 ASTRA 1D,1 23331U 94070A   26125.85530826  .00000028  00000-0  00000-0 0  9995,2 23331  12.2324  29.0392 0004171 105.2878  80.3420  0.98949498115528,23331,S23331,-,23331,1994-070A,P,P      G,Astra 1D,1994 Nov  1,S23332,SESSA,L,1994 Nov  1 0057,In Earth orbit,-,2026 May  4 ,    1455.294 ,   36143, ,   36179, , 12.23 , ,GEO/ID,23331
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,EXPRESS 3A,2000-031A,EARTH,TEME,UTC,SGP4,2026-05-05T15:26:42.579168,0.98767993,0.00075919,12.2331,32.5709,216.908,321.9103,0,U,26378,999,9380,0.00000000000000,-0.00000156,0.0000000000000,42591.639,1457.962,36245.839,36181.169,PAYLOAD,LARGE,CIS,2000-06-24,TTMTR,,5176277,322216838,0 EXPRESS 3A,1 26378U 00031A   26125.64354837 -.00000156  00000-0  00000-0 0  9999,2 26378  12.2331  32.5709 0007592 216.9080 321.9103  0.98767993 93802,26378,S26378,-,26378,2000-031A,P,P,Ekspress 3A,2000 Jun 24,S26381,KS/ISPUT,RU,2000 Jun 24 0700?,In Earth orbit,-,2026 May  4 ,    1457.955 ,   36180, ,   36245, , 12.23 , ,GEO/ID,26378
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ANIK D1 (TELESAT 6),1982-082A,EARTH,TEME,UTC,SGP4,2026-05-06T11:49:40.009152,1.00119115,0.0006968,12.2566,333.2139,350.1681,199.8462,0,U,13431,999,4618,0.00000000000000,-0.00000368,0.0000000000000,42207.585,1438.287,35858.861,35800.04,PAYLOAD,LARGE,CA,1982-08-26,AFETR,,5177247,322299447,0 ANIK D1 (TELESAT 6),1 13431U 82082A   26126.49282418 -.00000368  00000-0  00000+0 0  9994,2 13431  12.2566 333.2139 0006968 350.1681 199.8462  1.00119115 46180,13431,S13431,-,13431,1982-082A,P,P,Anik D1,1982 Aug 26,S13447,TCANL,CA,1982 Aug 26 2334,In Earth orbit,-,2026 May  4 ,    1438.275 ,   35799, ,   35858, , 12.26 , ,GEO/ID,13431
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ANIK D1 (TELESAT 6),1982-082A,EARTH,TEME,UTC,SGP4,2026-05-06T11:49:40.009152,1.00119115,0.0006968,12.2566,333.2139,350.1681,199.8462,0,U,13431,999,4618,0.00000000000000,-0.00000368,0.0000000000000,42207.585,1438.287,35858.861,35800.04,PAYLOAD,LARGE,CA,1982-08-26,AFETR,,5177247,322299447,0 ANIK D1 (TELESAT 6),1 13431U 82082A   26126.49282418 -.00000368  00000-0  00000+0 0  9994,2 13431  12.2566 333.2139 0006968 350.1681 199.8462  1.00119115 46180,13431,A03516,-,13431,1982-082,C,C AM,Star 30B S/N 013-5,1982 Aug 26,S13431,TCANL,CA,1982 Aug 29 2129,Attached to S13431 Anik D1,-,-,-,-,-,-,-,-,-,-,13431
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,INTELSAT 6B (PAS 6B),1998-075A,EARTH,TEME,UTC,SGP4,2026-05-06T05:49:30.252000,0.99151079,0.0014507,12.2702,31.1237,171.4806,9.8488,0,U,25585,999,9957,0.00000000000000,-0.00000002,0.0000000000000,42481.862,1452.329,36165.356,36042.099,PAYLOAD,LARGE,US,1998-12-22,FRGUI,,5177716,322311204,0 INTELSAT 6B (PAS 6B),1 25585U 98075A   26126.24271125 -.00000002  00000-0  00000+0 0  9997,2 25585  12.2702  31.1237 0014507 171.4806   9.8488  0.99151079 99570,25585,S25585,-,25585,1998-075A,P,P,Intelsat IS-6B,1998 Dec 22,S25586,SESINTU,US,1998 Dec 22 0128,In Earth orbit,-,2026 May  5 ,    1452.328 ,   36042, ,   36165, , 12.27 , ,GEO/ID,25585
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T15:06:46,18 SPCS,CHINASAT 32 (BEIDOU 1),2000-069A,EARTH,TEME,UTC,SGP4,2026-05-06T11:13:41.236896,0.98905737,0.0010986,12.2802,32.6093,346.3067,75.5805,0,U,26599,999,9277,0.00000000000000,0.00000061,0.0000000000000,42552.086,1455.932,36220.698,36127.203,PAYLOAD,LARGE,PRC,2000-10-30,XSC,,5177721,322311261,0 CHINASAT 32 (BEIDOU 1),1 26599U 00069A   26126.46783839  .00000061  00000-0  00000+0 0  9997,2 26599  12.2802  32.6093 0010986 346.3067  75.5805  0.98905737 92777,26599,S26599,-,26599,2000-069A,P,P      G,Beidou DJW,2000 Oct 30,S26600,CNSA,CN,2000 Oct 30 1625?,In Earth orbit,-,2026 May  4 ,    1455.935 ,   36126, ,   36221, , 12.28 , ,GEO/ID,26599
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SOLIDARIDAD 2,1994-065A,EARTH,TEME,UTC,SGP4,2026-05-06T02:06:38.500704,0.98866683,0.0004977,12.2821,31.597,346.845,204.3762,0,U,23313,999,11492,0.00000000000000,-0.00000232,0.0000000000000,42563.291,1456.507,36206.34,36163.972,PAYLOAD,LARGE,MEX,1994-10-08,FRGUI,,5177503,322305654,0 SOLIDARIDAD 2,1 23313U 94065A   26126.08794561 -.00000232  00000-0  00000+0 0  9990,2 23313  12.2821  31.5970 0004977 346.8450 204.3762  0.98866683114927,23313,S23313,-,23313,1994-065A,P,P,Satmex 4,1994 Oct  8,S23315,EUTAM,MX,1994 Oct  8 0129,In Earth orbit,-,2026 May  5 ,    1456.503 ,   36163, ,   36206, , 12.28 , ,GEO/ID,23313
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,COSMOS 2054,1989-101A,EARTH,TEME,UTC,SGP4,2026-05-06T07:10:38.638848,1.0026029,8.7e-05,12.2842,334.5431,224.1083,315.8616,0,U,20391,999,13344,0.00000000000000,0.00000049,0.0000000000000,42167.955,1436.262,35793.488,35786.151,PAYLOAD,LARGE,CIS,1989-12-27,TTMTR,,5177412,322303017,0 COSMOS 2054,1 20391U 89101A   26126.29905832  .00000049  00000-0  00000+0 0  9991,2 20391  12.2842 334.5431 0000870 224.1083 315.8616  1.00260290133449,20391,S20391,-,20391,1989-101A,P,P,Kosmos-2054,1989 Dec 27,S20394,VVKOV,SU,1989 Dec 27 1753?,In Earth orbit,-,2026 May  4 ,    1436.269 ,   35786, ,   35793, , 12.29 , ,GEO/I,20391
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,OPTUS B3,1994-055A,EARTH,TEME,UTC,SGP4,2026-05-06T09:00:34.056288,0.98697131,0.0007117,12.2958,30.6516,11.22,168.6208,0,U,23227,999,11550,0.00000000000000,-0.00000036,0.0000000000000,42612.023,1459.009,36264.215,36203.561,PAYLOAD,LARGE,AUS,1994-08-27,XSC,,5177499,322305604,0 OPTUS B3,1 23227U 94055A   26126.37539417 -.00000036  00000-0  00000+0 0  9994,2 23227  12.2958  30.6516 0007117  11.2200 168.6208  0.98697131115505,23227,S23227,-,23227,1994-055A,P,P,Optus B3,1994 Aug 27,S23229,OPTS,AU,1994 Aug 28 0113,In Earth orbit,-,2026 May  4 ,    1459.020 ,   36203, ,   36264, , 12.29 , ,GEO/ID,23227
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,GORIZONT 17,1989-004A,EARTH,TEME,UTC,SGP4,2026-05-06T03:08:47.575680,0.99063997,0.00187579,12.3133,333.6061,168.8608,186.4423,0,U,19765,999,13515,0.00000000000000,0.00000068,0.0000000000000,42506.754,1453.606,36208.353,36048.885,PAYLOAD,LARGE,CIS,1989-01-26,TTMTR,,5176958,322263893,0 GORIZONT 17,1 19765U 89004A   26126.13110620  .00000068  00000-0  00000-0 0  9994,2 19765  12.3133 333.6061 0018758 168.8608 186.4423  0.99063997135156,19765,S19765,-,19765,1989-004A,P,P,Gorizont,1989 Jan 26,S19776,KS,SU,1989 Jan 26 1553?,In Earth orbit,-,2026 May  5 ,    1453.609 ,   36048, ,   36208, , 12.31 , ,GEO/ID,19765
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BS-2B (YURI 2B),1986-016A,EARTH,TEME,UTC,SGP4,2026-05-06T07:11:37.376160,0.99293141,0.0011841,12.317,332.5863,226.8522,322.1123,0,U,16597,999,12770,0.00000000000000,-0.00000075,0.0000000000000,42441.332,1450.251,36113.452,36012.943,PAYLOAD,LARGE,JPN,1986-02-12,TNSTA,,5177379,322302127,0 BS-2B (YURI 2B),1 16597U 86016A   26126.29973815 -.00000075  00000-0  00000+0 0  9992,2 16597  12.3170 332.5863 0011841 226.8522 322.1123  0.99293141127705,16597,S16597,-,16597,1986-016A,P,P,Yuri 2B,1986 Feb 12,S16600,JAXA,J,1986 Feb 12 0822,In Earth orbit,-,2026 May  5 ,    1450.257 ,   36013, ,   36113, , 12.32 , ,GEO/ID,16597
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,BS-2B (YURI 2B),1986-016A,EARTH,TEME,UTC,SGP4,2026-05-06T07:11:37.376160,0.99293141,0.0011841,12.317,332.5863,226.8522,322.1123,0,U,16597,999,12770,0.00000000000000,-0.00000075,0.0000000000000,42441.332,1450.251,36113.452,36012.943,PAYLOAD,LARGE,JPN,1986-02-12,TNSTA,,5177379,322302127,0 BS-2B (YURI 2B),1 16597U 86016A   26126.29973815 -.00000075  00000-0  00000+0 0  9992,2 16597  12.3170 332.5863 0011841 226.8522 322.1123  0.99293141127705,16597,A04268,-,16597,1986-016,C,C AM,Star 27,1986 Feb 12,S16597,JAXA,J,1986 Feb 15 0530,Attached to S16597 Yuri 2B,-,-,-,-,-,-,-,-,-,-,16597
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,UFO 3 (USA 104),1994-035A,EARTH,TEME,UTC,SGP4,2026-05-05T21:41:48.072768,1.00268216,0.00031946,12.3499,5.9698,311.6014,222.3904,0,U,23132,999,13127,0.00000000000000,-0.00000092,0.0000000000000,42165.732,1436.148,35801.068,35774.127,PAYLOAD,LARGE,US,1994-06-24,AFETR,,5176958,322264508,0 UFO 3 (USA 104),1 23132U 94035A   26125.90402862 -.00000092  00000-0  00000-0 0  9991,2 23132  12.3499   5.9698 0003195 311.6014 222.3904  1.00268216131274,23132,S23132,-,23132,1994-035A,P,P,UHF F/O F3,1994 Jun 24,S23133,HCIE,US,1994 Jun 24 1418,In Earth orbit,-,2026 May  4 ,    1436.149 ,   35773, ,   35801, , 12.35 , ,GEO/I,23132
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,RADUGA 25,1990-016A,EARTH,TEME,UTC,SGP4,2026-05-06T11:07:44.169024,1.00192591,0.0004266,12.3654,334.9903,213.6034,139.3971,0,U,20499,999,13248,0.00000000000000,-0.00000288,0.0000000000000,42186.948,1437.232,35826.809,35790.816,PAYLOAD,LARGE,CIS,1990-02-15,TTMTR,,5177415,322303558,0 RADUGA 25,1 20499U 90016A   26126.46370566 -.00000288  00000-0  00000+0 0  9992,2 20499  12.3654 334.9903 0004266 213.6034 139.3971  1.00192591132484,20499,S20499,-,20499,1990-016A,P,P,Raduga,1990 Feb 15,S20502,VVKOV,SU,1990 Feb 15 1430?,In Earth orbit,-,2026 May  4 ,    1437.221 ,   35790, ,   35826, , 12.37 , ,GEO/ID,20499
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AFRICASAT 1 (MEASAT 1),1996-002B,EARTH,TEME,UTC,SGP4,2026-05-06T10:08:53.698272,0.990617,0.000525,12.3687,29.6288,325.9939,240.7822,0,U,23765,999,11043,0.00000000000000,0.00000043,0.0000000000000,42507.411,1453.639,36151.593,36106.96,PAYLOAD,LARGE,MALA,1996-01-12,FRGUI,,5177519,322305354,0 AFRICASAT 1 (MEASAT 1),1 23765U 96002B   26126.42284373  .00000043  00000-0  00000+0 0  9996,2 23765  12.3687  29.6288 0005250 325.9939 240.7822  0.99061700110435,23765,S23765,-,23765,1996-002B,P,P,Africasat 1,1996 Jan 12,S23767,MEAS,MY,1996 Jan 12 2336,In Earth orbit,-,2026 May  4 ,    1453.650 ,   36107, ,   36151, , 12.37 , ,GEO/ID,23765
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,AFRICASAT 1 (MEASAT 1),1996-002B,EARTH,TEME,UTC,SGP4,2026-05-06T10:08:53.698272,0.990617,0.000525,12.3687,29.6288,325.9939,240.7822,0,U,23765,999,11043,0.00000000000000,0.00000043,0.0000000000000,42507.411,1453.639,36151.593,36106.96,PAYLOAD,LARGE,MALA,1996-01-12,FRGUI,,5177519,322305354,0 AFRICASAT 1 (MEASAT 1),1 23765U 96002B   26126.42284373  .00000043  00000-0  00000+0 0  9996,2 23765  12.3687  29.6288 0005250 325.9939 240.7822  0.99061700110435,23765,A05741,-,23765,1996-002,C,C AM,Star 30C?,1996 Jan 12,S23765,MEAS,MY,1996 Jan 16 0605?,Attached to S23765 Measat 1,-,-,-,-,-,-,-,-,-,-,23765
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,FENGYUN 2C,2004-042A,EARTH,TEME,UTC,SGP4,2026-05-05T19:24:47.511936,0.98081518,0.00039903,12.3689,31.5024,351.5718,203.3714,0,U,28451,999,4075,0.00000000000000,-0.00000007,0.0000000000000,42790.142,1468.167,36429.081,36394.932,PAYLOAD,LARGE,PRC,2004-10-19,XSC,,5176277,322217757,0 FENGYUN 2C,1 28451U 04042A   26125.80888324 -.00000007  00000-0  00000-0 0  9995,2 28451  12.3689  31.5024 0003990 351.5718 203.3714  0.98081518 40753,28451,S28451,-,28451,2004-042A,P,P,Feng Yun 2C,2004 Oct 19,S28452,NSMC,CN,2004 Oct 19 0144,In Earth orbit,-,2026 May  4 ,    1468.166 ,   36394, ,   36429, , 12.37 , ,GEO/ID,28451
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T02:32:52,18 SPCS,MSAT M1,1996-022A,EARTH,TEME,UTC,SGP4,2026-05-05T20:45:40.728672,0.98643933,0.00168966,12.3816,28.684,207.2398,7.4592,0,U,23846,999,10966,0.00000000000000,0.00000036,0.0000000000000,42627.342,1459.796,36321.233,36177.181,PAYLOAD,LARGE,CA,1996-04-20,FRGUI,,5176277,322215956,0 MSAT M1,1 23846U 96022A   26125.86505473  .00000036  00000-0  00000-0 0  9995,2 23846  12.3816  28.6840 0016897 207.2398   7.4592  0.98643933109660,23846,S23846,-,23846,1996-022A,P,P,M-SAT 1,1996 Apr 20,S23847,SKYTCA,CA,1996 Apr 20 2257,In Earth orbit,-,2026 May  4 ,    1459.797 ,   36177, ,   36321, , 12.38 , ,GEO/ID,23846
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,NAHUEL 1A,1997-002B,EARTH,TEME,UTC,SGP4,2026-05-06T11:58:18.010848,0.99388406,0.0005265,12.4325,28.7547,201.3083,6.8291,0,U,24714,999,10663,0.00000000000000,-0.00000031,0.0000000000000,42414.208,1448.861,36058.404,36013.742,PAYLOAD,LARGE,ARGN,1997-01-30,FRGUI,,5177537,322306642,0 NAHUEL 1A,1 24714U 97002B   26126.49881957 -.00000031  00000-0  00000+0 0  9998,2 24714  12.4325  28.7547 0005265 201.3083   6.8291  0.99388406106634,24714,S24714,-,24714,1997-002B,P,P,Nahuel 1A,1997 Jan 30,S24715,ARSAT,AR,1997 Jan 30 2228,In Earth orbit,-,2026 May  4 ,    1448.873 ,   36013, ,   36058, , 12.43 , ,GEO/ID,24714
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,FLTSATCOM 8 (USA 46),1989-077A,EARTH,TEME,UTC,SGP4,2026-05-06T11:53:50.995968,1.0027559,0.000663,12.4334,351.4179,21.0405,156.0763,0,U,20253,999,26014,0.00000000000000,-0.00000361,0.0000000000000,42163.665,1436.042,35813.485,35757.576,PAYLOAD,LARGE,US,1989-09-25,AFETR,,5177408,322303467,0 FLTSATCOM 8 (USA 46),1 20253U 89077A   26126.49572912 -.00000361  00000-0  00000+0 0  9999,2 20253  12.4334 351.4179 0006630  21.0405 156.0763  1.00275590260148,20253,S20253,-,20253,1989-077A,A,P,FLTSATCOM F8,1989 Sep 25,S20254,SPAWAR,US,1989 Sep 25 0923,In Earth orbit,-,2026 May  4 ,    1436.031 ,   35757, ,   35813, , 12.43 , ,GEO/I,20253
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,FLTSATCOM 8 (USA 46),1989-077A,EARTH,TEME,UTC,SGP4,2026-05-06T11:53:50.995968,1.0027559,0.000663,12.4334,351.4179,21.0405,156.0763,0,U,20253,999,26014,0.00000000000000,-0.00000361,0.0000000000000,42163.665,1436.042,35813.485,35757.576,PAYLOAD,LARGE,US,1989-09-25,AFETR,,5177408,322303467,0 FLTSATCOM 8 (USA 46),1 20253U 89077A   26126.49572912 -.00000361  00000-0  00000+0 0  9999,2 20253  12.4334 351.4179 0006630  21.0405 156.0763  1.00275590260148,20253,A04737,-,20253,1989-077,C,C AM,Star 37FM,1989 Sep 25,S20253,SFSSC,US,1989 Sep 26 1225?,Attached to S20253 FLTSATCOM F8,-,-,-,-,-,-,-,-,-,-,20253
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,GORIZONT 18,1989-052A,EARTH,TEME,UTC,SGP4,2026-05-06T12:32:42.277056,0.99398065,0.0036935,12.4336,334.751,347.0282,356.0738,0,U,20107,999,13399,0.00000000000000,-0.00000050,0.0000000000000,42411.46,1448.72,36189.972,35876.678,PAYLOAD,LARGE,CIS,1989-07-05,TTMTR,,5177319,322301387,0 GORIZONT 18,1 20107U 89052A   26126.52271154 -.00000050  00000-0  00000+0 0  9993,2 20107  12.4336 334.7510 0036935 347.0282 356.0738  0.99398065133992,20107,S20107,-,20107,1989-052A,P,P,Gorizont,1989 Jul  5,S20110,KS,SU,1989 Jul  6 0522?,In Earth orbit,-,2026 May  5 ,    1448.717 ,   35876, ,   36189, , 12.44 , ,GEO/ID,20107
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INTELSAT 506,1983-047A,EARTH,TEME,UTC,SGP4,2026-05-06T03:09:02.552256,0.99157413,0.00389743,12.5047,333.9179,356.3266,359.3326,0,U,14077,999,12366,0.00000000000000,0.00000076,0.0000000000000,42480.053,1452.236,36267.481,35936.355,PAYLOAD,LARGE,ITSO,1983-05-19,AFETR,,5176958,322262238,0 INTELSAT 506,1 14077U 83047A   26126.13127954  .00000076  00000-0  00000-0 0  9993,2 14077  12.5047 333.9179 0038974 356.3266 359.3326  0.99157413123665,14077,S14077,-,14077,1983-047A,P,P,INTELSAT 506,1983 May 19,S14081,SESINTU,US,1983 May 19 2253,In Earth orbit,-,2026 May  5 ,    1452.241 ,   35936, ,   36267, , 12.51 , ,GEO/ID,14077
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,INTELSAT 506,1983-047A,EARTH,TEME,UTC,SGP4,2026-05-06T03:09:02.552256,0.99157413,0.00389743,12.5047,333.9179,356.3266,359.3326,0,U,14077,999,12366,0.00000000000000,0.00000076,0.0000000000000,42480.053,1452.236,36267.481,35936.355,PAYLOAD,LARGE,ITSO,1983-05-19,AFETR,,5176958,322262238,0 INTELSAT 506,1 14077U 83047A   26126.13127954  .00000076  00000-0  00000-0 0  9993,2 14077  12.5047 333.9179 0038974 356.3266 359.3326  0.99157413123665,14077,A03629,-,14077,1983-047,C,C AM,Intelsat V AKM,1983 May 19,S14077,INTEL,I-INT,1983 May 22 0820?,Attached to S14077 INTELSAT 506,-,-,-,-,-,-,-,-,-,-,14077
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,SKYNET 4A,1990-001A,EARTH,TEME,UTC,SGP4,2026-05-06T05:24:46.794240,0.98997306,0.00144542,12.5149,349.8841,316.5165,225.2282,0,U,20401,999,4635,0.00000000000000,0.00000042,0.0000000000000,42525.842,1454.585,36209.175,36086.24,PAYLOAD,LARGE,UK,1990-01-01,AFETR,,5176958,322263473,0 SKYNET 4A,1 20401U 90001A   26126.22554160  .00000042  00000-0  00000-0 0  9995,2 20401  12.5149 349.8841 0014454 316.5165 225.2282  0.98997306 46355,20401,S20401,-,20401,1990-001A,P,P,Skynet 4A,1990 Jan  1,S20405,PARA,UK,1990 Jan  1 0118,In Earth orbit,-,2026 May  5 ,    1454.589 ,   36086, ,   36209, , 12.52 , ,GEO/ID,20401
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T10:08:52,18 SPCS,SKYNET 4A,1990-001A,EARTH,TEME,UTC,SGP4,2026-05-06T05:24:46.794240,0.98997306,0.00144542,12.5149,349.8841,316.5165,225.2282,0,U,20401,999,4635,0.00000000000000,0.00000042,0.0000000000000,42525.842,1454.585,36209.175,36086.24,PAYLOAD,LARGE,UK,1990-01-01,AFETR,,5176958,322263473,0 SKYNET 4A,1 20401U 90001A   26126.22554160  .00000042  00000-0  00000-0 0  9995,2 20401  12.5149 349.8841 0014454 316.5165 225.2282  0.98997306 46355,20401,A04771,-,20401,1990-001,C,C AM,Star 30E,1990 Jan  1,S20401,MOD,UK,1990 Jan  3 0044?,Attached to S20401 Skynet 4A,-,-,-,-,-,-,-,-,-,-,20401
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ANIK C3 (TELESAT-5),1982-110C,EARTH,TEME,UTC,SGP4,2026-05-06T06:22:57.044928,0.99910394,0.0001658,12.5225,334.4896,33.1855,330.733,0,U,13652,999,4609,0.00000000000000,0.00000045,0.0000000000000,42266.348,1441.291,35895.221,35881.205,PAYLOAD,LARGE,CA,1982-11-11,AFETR,,5177251,322299997,0 ANIK C3 (TELESAT-5),1 13652U 82110C   26126.26593802  .00000045  00000-0  00000+0 0  9999,2 13652  12.5225 334.4896 0001658  33.1855 330.7330  0.99910394 46090,13652,S13652,-,13652,1982-110C,P,P ---S-,Anik C3,1982 Nov 11,S13666,TCANL,CA,1982 Nov 12 2113,In Earth orbit,-,2026 May  5 ,    1441.298 ,   35881, ,   35895, , 12.52 , ,GEO/ID,13652
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:46:56,18 SPCS,ANIK C3 (TELESAT-5),1982-110C,EARTH,TEME,UTC,SGP4,2026-05-06T06:22:57.044928,0.99910394,0.0001658,12.5225,334.4896,33.1855,330.733,0,U,13652,999,4609,0.00000000000000,0.00000045,0.0000000000000,42266.348,1441.291,35895.221,35881.205,PAYLOAD,LARGE,CA,1982-11-11,AFETR,,5177251,322299997,0 ANIK C3 (TELESAT-5),1 13652U 82110C   26126.26593802  .00000045  00000-0  00000+0 0  9999,2 13652  12.5225 334.4896 0001658  33.1855 330.7330  0.99910394 46090,13652,A03554,-,13652,1982-110,C,C AM,Star 30B S/N 016-5,1982 Nov 11,S13652,TCANL,CA,1982 Nov 16 1857,Attached to S13652 Anik C3,-,-,-,-,-,-,-,-,-,-,13652
3.0,GENERATED VIA SPACE-TRACK.ORG API,2026-05-06T14:56:52,18 SPCS,SUPERBIRD A1,1992-084A,EARTH,TEME,UTC,SGP4,2026-05-06T11:18:06.744096,0.99115684,0.0011838,12.5296,22.7337,178.6144,266.1334,0,U,22253,999,12140,0.00000000000000,0.00000049,0.0000000000000,42491.975,1452.848,36164.142,36063.538,PAYLOAD,LARGE,JPN,1992-12-01,FRGUI,,5177471,322304753,0 SUPERBIRD A1,1 22253U 92084A   26126.47091139  .00000049  00000-0  00000+0 0  9990,2 22253  12.5296  22.7337 0011838 178.6144 266.1334  0.99115684121403,22253,S22253,-,22253,1992-084A,P,P,Superbird A1,1992 Dec  1,S22254,SKPJ,J,1992 Dec  1 2308,In Earth orbit,-,2026 May  3 ,    1452.845 ,   36063, ,   36164, , 12.53 , ,GEO/ID,22253
